F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
6.465,5.6,-173.784,1109.59,11.5383,374.67,1,7583.9,-12760.62,1,-6.621,-1.46,15.947,14.794,6.136,-1677.38,7.5192,3479.44,790.75,1.4406,-11.16,True
4.9677,4.58,-234.52,1035.01,12.3825,272.07,0,7390.48,-12088.62,1,-4.512,-0.46,6.62,9.3298,6.4808,-2286.92,5.2158,3762.74,604.57,1.338,-10.13,True
8.487,6.812,-173.476,606.37,11.26872,23.67,1,7382.74,-11713.92,1,-2.6232,-1.46,16.9644,10.347,7.896,-1913.32,10.308,3432.45,754.41,1.9236,-9.96,True
6.621,0.40458,-187.46,698.87,11.03916,320.07,0,7415.592,-11635.92,0,-2.6694,-1.46,20.592,14.286,9.568,-1587.18,5.8197,3225.34,3196.07,2.298,,False
7.686,5.538,-219.7,611.77,13.3416,-1623.33,1,7387.02,-11439.72,0,-2.2836,-0.46,14.593,9.5632,6.9852,-2060.52,5.9235,3406.57,641.1,1.1109,,True
4.1733,5.27,-164.796,1056.775,11.7732,-2627.43,1,9425.42,-15139.92,1,-4.53,-1.46,14.183,9.2742,5.942,-4552.52,11.649,3426.8,559.67,0.94527,,True
5.7579,0.44496,-168.808,1157.61,12.0033,972.48,1,7289.98,-10982.52,0,-3.978,-0.46,22.469,11.488,7.268,-1315.32,6.1065,3303.37,-4369.93,4.788,-9.75,True
4.2969,3.86,-185.6,1145.21,11.0886,1353.87,1,7475.08,-10491.12,0,-3.6333,-1.46,16.7573,10.5914,5.9846,-1117.72,8.142,3374.41,524.27,1.7529,,False
4.0065,1.0004,-158.591,1055.021,12.267,861.102,0,7349.6,-13940.82,0,-4.509,-1.46,11.696,9.6186,6.758,-1605.06,8.049,3509.64,488.77,4.776,-8.39,False
4.5441,0.5774,-167.324,-53.03,13.1604,-630.63,0,7279.66,-12016.32,0,-1.3428,-0.46,14.311,9.3114,6.8658,-3075.32,5.26383,3462.84,-1200.93,1.4262,,True
9.489,3.246,-226.26,1091.35,12.0084,735.24,0,7720.62,-11473.35,0,-6.324,-0.46,12.816,11.562,7.17,-1527.7718,9.702,3281.06,853.57,1.131,,False
3.9849,0.43716,-161.92,1133.98,11.19975,782.76,1,7407.88,-16240.92,0,-3.5154,-1.46,17.3776,13.698,7.55,-1608.6,5.625,4223.94,1217.57,1.3539,-9.52,True
12.636,7.37,-162.834,1094.16,11.8176,817.86,0,7448.522,-11588.25,0,-9.024,-0.46,22.512,10.3974,7.47,-1881.32,5.9937,3288.34,723.199,4.755,,False
4.6065,2.47,-201.84,-3927.03,11.3352,656.31,1,7416.148,-11213.82,0,-0.91476,-1.46,18.597,9.2666,6.7666,-564.72,6.7503,3586.34,859.67,3.813,-8.42,False
13.752,1.488,-167.378,1137.64,11.5299,5103.57,0,-98109.78,-11328.261,1,-7.272,-0.46,16.7323,9.9964,5.1735,-845.72,11.412,3384.07,672.04,0.95424,,False
3.56316,1.9938,-177.66,2415.97,11.7501,1139.97,0,7457.42,-15088.92,1,-1.323,-0.46,17.3445,9.6924,5.19432,-570.92,13.467,3457.93,96.07,4.893,-9.25,True
12.849,0.45016,-171.308,846.27,11.4045,178.47,1,7403.84,-11316.783,1,-6.15,-0.46,15.87,11.492,5.5832,-1642.22,7.9872,3415.18,-1619.93,2.3907,-9.38,False
6.2559,1.5328,-159.936,1162.07,11.010048,965.85,1,7432.774,-11618.82,1,-4.677,-0.46,9.992,9.4824,5.133476,-360.32,8.94,3466.24,722.621,7.746,-8.44,True
5.6328,0.7502,-159.1242,894.87,11.22588,-353.73,0,7104.62,-12394.92,1,-5.214,-0.46,22.805,9.451,7.14,-3558.52,15.342,3348.1,1357.47,1.8087,-7.93,False
3.6159,1.3516,-185.14,1036.59,16.158,814.35,1,7414.362,-19012.92,0,-5.193,-0.46,22.098,10.8256,5.16676,-1838.92,14.967,3395.32,153.17,9.171,-10.94,True
7.437,1.2614,-160.17,1106.64,14.958,975.9,0,7294.94,-11128.47,0,-5.697,-1.46,14.998,11.29,5.8038,-1267.92,5.3946,3011.54,270.17,4.497,,True
3.6282,1.391,-261.46,1580.07,11.6058,1331.97,0,7446.046,-11344.11,0,-1.1619,-1.46,18.197,10.2652,6.6892,-1054.92,5.6541,3628.24,530.67,1.83,,False
8.667,0.6284,-160.784,774.57,16.827,847.221,1,7337.86,-10890.42,0,-3.0708,-1.46,13.54,9.7232,6.0816,-694.12,10.587,3335.49,-927.93,12.96,-10.28,False
7.875,3.934,-164.486,1086.08,12.3009,624.93,1,7424.708,-11907.72,1,-1.5696,-0.46,15.542,11.238,7.292,-1802.92,7.0722,3308.02,791.94,2.7435,-10.18,False
8.616,1.3018,-161.646,1106.19,11.6124,916.83,1,7327.8,-11306.433,0,-5.673,-1.46,12.159,9.7892,6.4174,-1289.32,6.6147,3338.17,-151.83,3.882,-10.2,False
7.17,8.744,-160.568,885.17,17.511,794.79,0,7407.86,-11140.65,0,-3.924,-1.46,15.732,9.8916,6.4764,-1087.12,5.442,3114.74,748.12,4.554,-8.83,False
3.9672,0.7342,-168.708,-227.03,11.018451,-6.93,1,7422.49,-12228.12,1,-1.4352,-0.46,9.666,12.176,6.1154,-1611.28,9.411,3459.93,-732.93,1.7991,-9.24,True
4.5966,1.4504,-168.88,1119.04,13.4571,1077.84,0,7522.56,-11030.64,1,-4.497,-1.46,13.036,9.2964,5.8648,747.48,13.104,3358.999,798.92,3.2178,-9.41,False
4.9353,0.682,-173.376,1057.589,12.8031,670.32,0,7407,-13650.72,0,-2.2395,-1.46,16.4856,11.164,5.6438,-1962.72,17.892,3405.01,-948.93,3.6615,,True
8.343,0.5506,-159.5062,1003.8,11.5575,-2918.43,0,7498.72,-11704.92,1,-12.207,-0.46,18.501,9.4096,6.6886,-2840.52,8.694,3385.91,1427.57,1.01352,-8.82,False
6.27,7.396,-159.1846,900.97,11.6439,840.33,1,7432.011,-11298.717,1,-4.485,-1.46,7.01,9.2188,9.522,247.48,5.976,3617.64,769.27,7.707,-8.88,True
7.002,0.8862,-177.9,1064.481,11.04792,273.87,0,7412.752,-11961.72,1,-10.554,-1.46,12.688,10.0274,8.04,-1756.72,7.8792,3523.44,401.37,0.9492,-9.98,True
4.6503,2.76,-204.08,2319.97,11.8749,888.507,0,7467.22,-13556.22,0,-1.1301,-0.46,22.718,11.244,7.692,-1720.36,6.9393,3317.54,814.55,2.361,,False
6.846,0.5972,-219.68,1282.57,11.06499,907.77,1,7475.34,-11400.45,1,-1.4337,-0.46,19.464,9.4496,6.3724,-1036.72,5.5281,3649.24,-1376.93,5.331,,True
4.2834,0.4648,-177.416,1070.24,11.09943,809.85,0,7490.14,-14016.42,0,-9.819,-0.46,18.289,14.936,7.077,-1592.66,5.5524,4345.24,-1839.93,3.4206,,False
4.6407,3.15,-167.362,1039.26,15.291,915.72,0,7448.282,-12455.22,1,-1.2537,-0.46,19.585,9.6372,5.5606,-1131.72,10.701,3417.59,915.87,4.143,-8.92,False
8.907,1.0748,-177.042,675.37,11.017374,89.07,1,7413.836,-11783.52,1,-1.0998,-0.46,22.355,14.568,5.915,-1606.24,10.467,3431.16,708.29,1.2867,-10.49,True
7.365,1.3782,-170.814,1393.47,17.289,1169.82,0,7414.482,-11414.04,0,-1.6488,-0.46,20.694,11.11,5.9836,-1289.72,5.33229,5138.64,-4.83,2.5932,,True
9.927,4.822,-159.1446,-2142.03,11.9787,827.94,0,7469.06,-11330.832,1,-0.87588,-0.46,15.595,9.2514,6.4272,-235.12,11.316,3420.81,744.29,6.144,,False
3.59886,4.212,-236.64,299.77,11.25294,732.96,1,7176.42,-14839.92,1,-1.6296,-1.46,22.905,13.652,10.13,-1540.068,8.235,3467.94,758.64,4.956,-9.69,True
4.5105,0.6788,-164.05,1066.109,11.8626,902.19,0,7409.44,-13687.32,0,-4.488,-0.46,13.12,10.6892,5.9808,-1584.54,8.349,3617.84,587.47,2.9814,,False
6.1935,0.475,-175.716,1096.46,11.17866,886.929,1,7368.88,-11638.32,1,-5.85,-1.46,10,11.806,8.328,-1503.68,9.234,3279.21,2628.07,1.4223,,False
5.6634,3.826,-169.692,1038.2,11.08449,950.61,0,7470.24,-10868.22,0,-5.532,-1.46,20.24,10.1116,7.526,-1132.52,8.22,3328.61,519.17,1.2942,,True
11.331,2.332,-167.452,1989.17,20.079,975.78,0,7261.38,-11386.23,0,-1.3023,-1.46,11.724,11.628,10.388,-1473.96,7.7193,3372.456,254.97,4.314,-10.76,True
4.518,5.416,-161.062,980.24,11.5533,793.44,1,7405.16,-10502.22,0,-11.793,-0.46,15.573,10.2712,7.718,-1160.52,6.1083,3430.06,753.98,6.372,,False
7.086,4.832,-173.624,1149.09,15.192,864.681,1,7365.96,-11647.92,1,-2.7864,-0.46,22.363,12.222,7.68,-1554.62,5.5935,3554.24,609.17,2.6991,,True
6.2967,0.5586,-193.16,871.77,11.09901,816.87,0,7438.502,-11514.48,1,-4.464,-1.46,21.405,9.09652,5.7352,1039.48,7.4916,3667.64,267.97,5.538,-10.67,True
6.975,0.41884,-213.76,1045.54,13.5444,895.764,1,7192.62,-11685.72,1,-7.047,-1.46,28.21,10.5268,5.7206,-1363.28,5.3616,4783.64,2125.07,5.373,,True
3.936,1.4006,-161.626,1083.67,18.579,942.03,1,7457.08,-8155.92,0,-11.805,-1.46,19.029,9.7272,8.48,-369.32,5.5419,3115.04,-278.93,8.52,-9.23,False
7.509,2.606,-176.384,90.77,11.4375,265.77,1,7385,-10571.22,1,-1.8414,-1.46,10.328,11.714,5.4864,-1250.52,9.294,3323.71,507.17,1.6458,-8.47,False
8.232,1.018,-192.1,1141.87,13.2828,2509.77,0,7538.88,-11521.47,0,-8.643,-1.46,14.595,12.834,5.22898,-1418.96,6.8262,3300.07,1158.37,1.1616,-10.49,False
5.115,3.644,-193.16,1875.67,14.553,890.271,1,7375.92,-12259.62,0,-1.4238,-1.46,17.5818,9.2366,5.3774,-2704.52,6.8259,3245.54,542.07,4.782,,False
3.6741,0.7494,-203.24,1153.78,13.1397,1081.38,1,10128.22,-13469.22,0,-4.107,-1.46,24.058,13.984,5.5562,-1501.44,6.1395,3349.61,-149.13,1.7022,-8.56,False
6.2118,0.7088,-164.082,997.94,11.9466,805.23,0,7450.94,-12170.82,0,-2.2077,-1.46,16.1426,13.736,8.438,-1547.54,9.447,3499.54,1160.47,1.8453,,False
6.534,0.3694,-183.38,1056.883,11.532,780.45,0,7335.74,-11791.32,0,-2.9307,-0.46,13.835,9.8,5.906,-1865.52,6.8286,3312.44,53.37,4.107,-9.1,False
3.9318,1.1742,-182.6,309.07,11.6385,503.07,1,7669.42,-9526.02,0,-2.0883,-1.46,21.766,9.8398,5.386,-975.12,7.1874,3629.24,-38.83,2.0538,,True
4.4862,1.7094,-175.574,943.57,11.26728,802.92,1,7530.22,-9819.42,0,-6.126,-0.46,17.03261,12.49,5.76,-1385.18,6.2124,3272.65,299.27,5.382,-11.08,True
4.4004,3.046,-183.58,-493.03,12.3387,-108.33,0,7456.38,-10449.42,0,-1.2705,-1.46,16.9275,10.9042,6.6506,-1296.92,7.2432,3576.54,504.47,1.1892,,True
11.646,0.6476,-176.144,670.27,12.4371,655.41,1,7089.02,-11315.61,0,-2.1264,-1.46,18.372,10.7026,6.0514,-1436.68,5.5416,3964.44,-394.93,2.4507,,True
4.4427,1.6894,-172.018,1182.37,12.3339,1034.1,0,6920.22,-11866.62,0,-3.6654,-0.46,11.442,10.644,5.15882,-1192.12,7.7529,3589.44,215.37,4.674,-10.66,True
4.5009,1.0018,-160.248,1123.32,13.0146,758.31,1,7439.812,-16186.92,0,-6.546,-0.46,15.217,9.5876,7.464,-3782.52,8.406,3385.58,1625.67,6.252,,False
4.1346,0.514,-166.02,1031.31,17.418,700.02,1,7446.242,-12510.12,0,-7.272,-0.46,14.463,9.2488,6.3402,-2012.92,6.3027,3304.24,479.57,2.7501,-8.66,False
4.0989,2.612,-217.22,959.07,14.319,967.86,1,7460.58,-12091.02,1,-1.233,-0.46,15.404,11.012,6.132,-1263.72,8.622,3552.24,587.17,4.326,,True
4.0272,2.43,-169.624,1106.01,11.13873,866.352,1,7369.8,-15430.92,1,-6.24,-0.46,10.94,10.084,6.8374,-1878.32,7.8852,3574.64,456.47,4.839,,True
3.6375,2.794,-182.92,1005.94,12.2058,965.88,1,7524.84,-6559.92,0,-3.2232,-0.46,14.167,10.2754,8.34,-977.12,10.047,3288.92,693.14,2.2494,,False
5.0016,2.304,-193.5,960.21,11.024169,490.17,0,7461.08,-11467.17,0,-3.3099,-1.46,23.73,9.294,6.007,-1427.62,6.5757,3375.36,493.37,1.5336,-9.2,False
7.845,5.554,-168.416,740.77,11.4825,628.23,0,7318.3,-11131.62,1,-2.9214,-0.46,24.028,11.992,8.374,-1389.2,5.6877,3918.04,614.37,2.0343,-11.01,True
3.47415,5.126,-163.098,860.27,12.4566,747.9,0,7446.932,-13804.32,0,-3.789,-0.46,11.511,10.5056,5.4072,-1770.32,8.697,3328.24,601.77,7.614,,True
12.006,2.0606,-169.208,621.87,15.201,476.07,0,7430.3363,-11369.31,1,-2.3961,-1.46,11.796,11.416,7.0478,-1601.82,5.5329,3626.74,589.97,2.6559,,False
5.7666,4.564,-170.236,1095.6,11.012986,889.377,0,7431.2814,-11499.6,0,-7.05,-0.46,11.062,14.076,7.738,-1494.44,7.1646,3405.73,549.97,9.504,-10.81,True
8.532,4.296,-192.36,-717.03,12.5388,862.845,1,7704.62,-11246.76,0,-0.92247,-1.46,12.819,10.639,5.5448,-1220.12,7.1769,3441.54,754.82,6.72,-9.77,True
4.4763,5.748,-260.84,1487.17,11.15283,1383.27,1,7460.28,-11881.92,1,-1.9128,-1.46,12.153,12.208,8.422,-1388.94,6.228,3739.44,560.57,2.0169,-9.98,True
4.8588,1.3674,-165.69,727.97,16.659,453.57,0,7445.654,-12049.62,0,-3.0327,-0.46,10.665,9.5752,5.24378,-2354.52,7.1886,3229.74,1079.47,3.2499,-9.59,False
6.951,1.3886,-167.2,1108.41,11.019237,543.57,0,6968.62,-12297.72,0,-1.8867,-0.46,18.487,10.1494,8.346,-1956.32,11.559,3435.79,1001.77,1.4865,,False
6.2838,2.812,-163.86,1118.16,11.3406,737.22,1,7421.26,-11672.52,0,-6.33,-0.46,18.947,10.0942,9.352,-1787.72,12.009,3316.69,465.87,1.8306,-10.19,True
5.3106,6.454,-160.442,1854.17,12.6795,1313.67,0,7377.34,-11842.32,1,-1.4433,-1.46,13.065,9.12936,7.13,3911.48,6.9744,3597.24,786.32,2.9682,,True
4.6611,0.36416,-205.56,1050.272,11.14131,972.75,1,7495.86,-12413.22,0,-13.059,-1.46,24.606,10.9244,7.254,-1434,8.43,3496.24,2439.07,1.2894,,True
4.9773,4.8,-193.78,1199.97,12.0126,1543.47,0,7191.02,-11863.92,0,-3.4158,-1.46,17.7291,11.254,5.1638,-1502.42,10.764,3351.48,618.87,1.04934,,True
4.65,2.1274,-160.358,853.47,11.4153,812.67,0,7430.8542,-11789.52,0,-2.1615,-0.46,15.337,9.1705,7.474,-1536.814,6.2781,3482.84,538.47,5.985,-9.61,False
3.6762,2.59,-181.1,-37.03,11.5317,329.37,0,7470.38,-16072.92,0,-1.3332,-0.46,17.6902,11.242,6.4488,-1819.52,7.0764,3277.82,846.97,2.7348,-8.59,False
6.543,3.256,-183.76,-171.03,13.1928,604.23,1,7525.92,-12104.82,1,-1.3941,-1.46,10.14,9.17872,6.729,-5742.52,11.838,3363.3704,910.87,5.391,,False
8.697,1.5142,-158.5424,-66.03,13.0383,890.091,0,7491.44,-11101.41,0,-1.0401,-0.46,16.366,11.806,5.3262,-1296.52,6.4359,3516.14,369.17,2.9715,,True
16.632,0.36728,-174.984,1618.27,11.04162,723.51,1,7386.2,-11612.22,0,-0.9975,-1.46,13.91,9.377,6.8112,-3415.52,6.6024,3520.34,4967.07,3.171,,False
4.1676,2.514,-165.99,2168.97,14.328,839.4,0,7496.72,-13134.72,0,-0.8976,-0.46,14.86,9.3144,6.9906,-1892.52,5.3571,2444.94,898.97,2.7777,-7.78,False
6.909,5.036,-159.238,857.07,11.014491,922.41,1,7443.176,-11128.2,0,-1.5189,-1.46,11.498,10.1994,5.7738,-1011.72,6.1116,3343.58,744.15,3.861,-8.28,False
5.6871,3.356,-167.994,1401.17,11.10975,1593.27,0,7317.52,-11611.92,1,-3.696,-1.46,21.1,9.2102,7.384,3647.48,5.33061,5353.64,782.18,2.9136,-8.43,True
5.6439,0.5722,-183.14,898.47,12.162,825.75,1,7436.15,-10834.92,1,-3.87,-0.46,16.0811,10.0152,6.2532,-1211.32,6.6138,3324.88,-1267.93,7.875,,False
4.8555,1.721,-197.72,1468.97,11.030718,308.67,1,7176.02,-12549.12,1,-0.90429,-1.46,16.2604,9.8734,7.988,-1872.92,6.9591,3316.13,782.04,1.2141,,False
6.438,0.6518,-239.44,884.47,11.7654,825.36,1,7263.98,-11296.848,0,-1.7646,-1.46,13.869,9.4086,6.0226,-1172.52,6.7062,3377.79,-743.93,4.392,,False
3.7272,1.6196,-181.52,193.77,13.5615,-585.33,0,9142.62,-15439.92,1,-1.4241,-0.46,21.877,9.4304,10.072,-3042.32,5.8545,3153.34,799.46,1.4847,,False
8.943,5.538,-162.772,1223.97,11.07321,826.98,1,7417.318,-12055.32,1,-2.0685,-0.46,25.358,10.9186,6.4796,-1878.12,7.4676,3561.84,765.87,5.79,,True
4.3605,5.57,-159.1946,1172.87,11.3703,1086.99,0,7588.12,-11167.14,1,-3.0687,-0.46,18.382,10.685,9.438,-1240.72,9.12,3369.916,631.97,2.5623,,True
5.571,2.854,-163.018,-244.03,11.18019,186.57,1,7364.9,-11001.12,1,-1.6575,-1.46,12.381,10.8942,6.476,-1441.68,9.189,3436.27,626.46,2.0442,,True
7.152,0.5038,-227.94,1070.13,11.14029,1590.27,0,7581.8,-11120.25,0,-3.696,-0.46,24.994,11.77,8.008,-1299.72,7.3236,3434.07,-1727.93,1.2363,-8.32,True
5.7789,5.144,-268.96,1113.47,16.956,945.18,0,7398.88,-12466.92,0,-6.459,-1.46,17.2732,9.3444,9.002,-2140.72,15.813,3405.77,707.4,2.2383,-11.09,False
7.434,2.416,-166.04,277.57,11.7927,657.03,1,7465.02,-11497.2,0,-1.2561,-1.46,12.193,13.014,6.5278,-1667.08,5.9406,3118.34,358.17,4.815,,False
3.6042,0.5112,-191.78,119.77,11.013474,641.73,0,7426.06,-12927.12,1,-1.3692,-0.46,15.248,15.186,7.622,-1588.94,5.8548,3240.64,-1599.93,4.527,,True
5.3877,2.644,-160.928,382.87,13.9278,806.37,1,7422.892,-11455.47,1,-1.6005,-0.46,16.7114,9.3836,5.4206,-653.12,5.33274,5055.64,733.4,4.092,,True
7.179,6.492,-179.78,847.77,11.04468,-455.73,1,7375.6,-11640.72,1,-3.3423,-0.46,8.077,11.624,8.292,-1662.12,5.3943,3331.63,733.73,1.3326,-7.88,False
5.7513,1.2814,-172.862,-646.03,11.06397,360.57,1,7422.052,-11641.62,0,-1.1229,-0.46,12.12,11.422,9.826,-1641.72,6.2418,3699.04,-30.53,2.2452,,True
11.157,0.4932,-172.166,-1070.03,14.364,-787.83,1,7481.5,-11686.92,1,-1.287,-0.46,16.4627,13.374,5.6598,-1729.12,13.095,3421.45,3059.07,1.6491,,True
7.323,0.7742,-165.338,568.87,11.043,837.93,1,7652.02,-11318.187,0,-2.1558,-1.46,18.188,12.238,7.122,-1349.48,5.4528,4433.64,1893.07,5.1,-10.2,True
4.5999,1.197,-158.46,1167.87,15.003,3090.27,1,7436.292,-11100.93,0,-2.4786,-0.46,19.221,9.9778,7.756,-808.32,7.1277,3430.36,616.67,1.01145,-9.2,False
6.942,3.67,-172.23,971.96,11.10015,736.98,0,7425.032,-11665.32,1,-10.203,-1.46,13.335,10.9656,8.22,-1780.12,5.3829,2705.54,865.97,8.688,,False
7.944,0.6432,-158.7524,551.57,13.7559,897.852,0,7277.88,-11006.4,0,-1.104,-1.46,26.137,9.6976,5.704,-541.12,7.1352,3226.34,980.07,4.794,,False
4.5243,1.6488,-160.986,1080.66,11.4867,893.403,0,7440.902,-12628.32,1,-7.323,-0.46,19.693,9.751,7.684,-1233.52,6.4617,3660.14,805.81,11.973,-9.96,False
3.9432,2.57,-165.1,-2151.03,11.09142,766.38,1,7439.522,-13515.42,0,-1.0239,-0.46,16.4687,10.0346,6.3412,-1789.92,8.835,3481.04,833.17,9.78,,False
3.9036,4.59,-163.19,511.47,11.23383,315.87,1,7477.64,-9920.52,0,-2.2821,-1.46,12.694,10.6408,5.16148,-1261.32,5.778,3465.24,772.3,1.584,-8.94,False
10.131,3.16,-158.5192,1531.67,12.2244,943.8,0,7369.18,-11733.42,0,-2.1363,-0.46,23.218,10.4208,6.5142,-1694.5,7.2867,3574.74,510.47,5.571,-11.65,True
5.5068,2.216,-188.18,1054.481,11.039715,1249.47,0,7121.22,-10351.92,1,-5.619,-1.46,17.6735,12.088,6.762,-1239.32,5.4129,2939.94,373.27,1.7352,,False
6.1764,0.5846,-207.5,1055.629,14.451,744.27,0,7464.34,-11951.82,1,-12.771,-0.46,17.2927,9.6322,7.716,-1940.52,6.9888,3518.94,-676.93,2.6601,,True
11.979,1.1802,-167.756,379.07,11.01696,759.33,0,7425.586,-11532.66,1,-1.8393,-1.46,11.205,9.5912,5.6166,-2111.12,5.4207,4622.64,910.77,7.683,,True
8.64,0.4292,-159.934,958.97,11.5536,610.95,0,7430.4894,-11392.08,1,-8.436,-0.46,18.308,9.11572,5.5612,-3296.72,6.7362,3404.12,-1286.93,3.921,,True
6.2121,4.264,-162.942,388.07,13.1862,865.581,0,7330.7,-11240.43,1,-1.3815,-0.46,23.58,9.6632,5.818,-728.32,8.844,3451.29,746.83,4.74,,False
4.8885,1.884,-161.98,1245.77,11.010136,954.24,1,7450.88,-11449.38,1,-3.3504,-0.46,20.357,11.548,6.0614,-1409.58,6.6486,3343.21,238.17,5.679,,False
7.29,1.4054,-162.072,1137.61,12.1677,1452.87,0,7447.834,-11610.42,1,-4.431,-1.46,21.152,12.914,6.3882,-1403.42,6.5115,3576.34,1052.87,1.6527,,True
4.824,0.8596,-186.68,1359.97,11.805,894.108,0,7656.42,-13651.62,1,-2.1324,-1.46,17.11503,9.7358,6.6092,-2104.52,5.865,3930.94,577.37,3.6348,,True
4.8759,0.6458,-185.08,984.45,11.016474,766.02,0,7502.78,-10316.22,1,-6.753,-0.46,26.074,14.852,6.4056,-1448.08,8.145,3292.22,-641.93,2.9673,,True
3.7452,5.24,-189.26,1076.9,12.0531,837.9,0,7494.46,-18325.92,1,-4.761,-1.46,20.679,11.172,6.842,-1647.3,6.8103,3719.44,741.7,2.1654,-10.66,True
6.747,2.388,-192.22,430.67,14.625,607.65,1,7437.976,-11286.54,0,-1.3596,-0.46,6.26,11.124,6.123,-1402.18,9.084,3434,497.27,1.5204,-9.7,True
12.243,1.4826,-200.46,1221.87,12.6024,1407.87,0,7420.948,-11404.26,0,-4.761,-0.46,17.5107,11.186,5.9684,-1129.32,5.29188,5283.64,910.77,2.7474,-10.65,False
3.52194,3.078,-157.80816,1340.67,11.5899,654.96,0,7298.42,-18802.92,0,-1.7697,-1.46,20.055,15.284,5.2462,-1620.12,6.5721,3135.24,452.27,2.4339,,True
5.5128,3.738,-160,1408.07,14.364,1884.57,0,7533.96,-11643.42,1,-2.3022,-0.46,7.353,9.16316,5.8528,2329.48,6.3324,3722.94,663.66,1.6248,,False
4.9152,0.6454,-160.91,-582.03,16.923,605.01,1,7464.36,-12323.82,1,-1.3092,-1.46,18.392,10.057,5.6446,-1943.92,7.0719,3489.24,1569.77,4.722,,True
7.818,2.622,-162.586,738.77,11.29197,688.14,0,7360.5,-11252.52,0,-3.984,-1.46,10.898,9.1383,7.0838,-236.32,5.514,3760.04,838.37,4.59,,False
4.5378,1.3748,-167.93,1113.76,15.816,779.73,0,7420.754,-13276.32,1,-3.3477,-0.46,19.985,10.1228,6.2544,-1962.52,7.7982,3330.23,753,4.293,-9.95,False
4.2384,2.502,-165.664,45.97,11.7567,693.3,0,7330.98,-13735.92,0,-1.3314,-0.46,27.58,13.428,6.0238,-1713.68,12.939,3397.15,464.47,6.672,-8.78,True
11.577,0.4874,-179.82,1246.67,12.2001,894.168,1,7429.8302,-11614.32,1,-3.1221,-1.46,8.904,9.8194,5.8814,-1935.52,6.1896,3663.94,-2321.93,4.383,,True
3.53964,1.1446,-166.286,-3743.03,11.05395,345.27,1,7536.18,-21391.92,0,-0.86172,-0.46,24.719,12.632,5.752,-1670.76,6.3015,3778.44,885.67,2.4807,,False
5.6715,1.5062,-173.546,1070.48,11.010613,499.77,0,7596.9,-12559.92,1,-8.163,-0.46,16.4119,9.9652,10.798,-2113.52,6.1389,3358.213,972.67,1.8027,-10.03,False
8.118,3.912,-212.16,1028.09,11.22408,25.77,0,7405.36,-11610.42,0,-7.962,-1.46,23.715,17.51,5.7258,-1563.48,6.3177,3300.6,727.399,1.3464,,False
